model,ins_id,param_id,length,format,correct,ori,total_score
Qwen2.5-72B-Instruct,2,1,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,2,2,28,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,2,3,28,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,2,4,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,2,5,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,0,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,1,28,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,3,2,28,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,3,3,28,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,3,4,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,5,28,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,4,0,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,1,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,2,28,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,4,3,28,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,4,4,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,5,28,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,0,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,1,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,2,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,3,60,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,0,4,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,5,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,1,0,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,1,1,60,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,1,2,60,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,1,3,60,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,1,4,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,1,5,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,2,0,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,2,1,60,0.5,1.0,1.0,0.875
Qwen2.5-72B-Instruct,2,2,60,0.2,0.0,0.0,0.0
Qwen2.5-72B-Instruct,2,3,60,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,2,4,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,2,5,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,0,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,1,60,0.5,1.0,1.0,0.875
Qwen2.5-72B-Instruct,3,2,60,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,3,3,60,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,3,4,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,5,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,0,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,1,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,2,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,3,60,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,4,4,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,5,60,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,0,120,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,1,120,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,2,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,0,3,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,0,4,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,0,5,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,1,0,120,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,1,1,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,1,2,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,1,3,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,1,4,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,1,5,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,2,0,120,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,2,1,120,0.5,1.0,1.0,0.875
Qwen2.5-72B-Instruct,2,2,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,2,3,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,2,4,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,2,5,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,3,0,120,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,1,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,3,2,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,3,3,120,0.5,0.0,1.0,0.375
Qwen2.5-72B-Instruct,3,4,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,3,5,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,4,0,120,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,1,120,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,2,120,1.0,0.5,1.0,0.75
Qwen2.5-72B-Instruct,4,3,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,4,4,120,1.0,0.0,1.0,0.5
Qwen2.5-72B-Instruct,4,5,120,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,0,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,1,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,2,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,3,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,4,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,5,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,0,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,1,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,2,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,3,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,4,3,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,5,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,2,0,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,1,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,2,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,3,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,2,4,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,5,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,3,0,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,1,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,2,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,3,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,3,4,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,5,3,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,4,0,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,1,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,2,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,3,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,4,3,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,5,3,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,0,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,1,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,2,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,3,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,4,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,5,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,0,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,1,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,2,6,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,3,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,4,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,5,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,0,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,1,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,2,6,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,3,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,2,4,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,2,5,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,3,0,6,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,1,6,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,2,6,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,3,6,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,3,4,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,3,5,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,4,0,6,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,1,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,2,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,3,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,4,6,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,5,6,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,0,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,1,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,2,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,3,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,4,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,5,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,0,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,1,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,2,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,3,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,4,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,5,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,0,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,1,13,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,2,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,3,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,4,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,5,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,0,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,3,1,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,3,2,13,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,3,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,4,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,3,5,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,0,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,4,1,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,2,13,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,3,13,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,4,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,4,5,13,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,0,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,1,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,2,28,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,3,28,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,4,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,5,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,0,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,1,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,2,28,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,1,3,28,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,4,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,5,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,0,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,1,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,2,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,3,28,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,2,4,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,5,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,3,0,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,3,1,28,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,2,28,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,3,28,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,3,4,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,3,5,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,0,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,4,1,28,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,4,2,28,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,4,3,28,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,4,4,28,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,4,5,28,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,0,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,1,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,2,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,3,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,4,60,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,0,5,60,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,0,60,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,1,60,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,2,60,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,3,60,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,4,60,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,1,5,60,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,0,60,1.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,2,1,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,2,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,3,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,4,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,5,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,0,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,1,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,2,60,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,3,3,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,4,60,0.5,1.0,1.0,0.875
Qwen2.5-7B-Instruct,3,5,60,0.5,1.0,1.0,0.875
Qwen2.5-7B-Instruct,4,0,60,0.5,1.0,1.0,0.875
Qwen2.5-7B-Instruct,4,1,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,4,2,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,4,3,60,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,4,4,60,0.5,1.0,1.0,0.875
Qwen2.5-7B-Instruct,4,5,60,0.5,1.0,1.0,0.875
Qwen2.5-7B-Instruct,0,0,120,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,1,120,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,0,2,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,3,120,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,0,4,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,0,5,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,1,0,120,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,1,120,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,1,2,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,1,3,120,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,1,4,120,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,1,5,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,0,120,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,1,120,1.0,0.5,1.0,0.75
Qwen2.5-7B-Instruct,2,2,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,3,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,4,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,2,5,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,0,120,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,3,1,120,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,3,2,120,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,3,3,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,3,4,120,0.2,0.0,0.0,0.0
Qwen2.5-7B-Instruct,3,5,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,4,0,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,4,1,120,0.5,0.0,1.0,0.375
Qwen2.5-7B-Instruct,4,2,120,0.0,0.0,0.0,0.0
Qwen2.5-7B-Instruct,4,3,120,0.0,0.0,0.0,0.0
Qwen2.5-7B-Instruct,4,4,120,0.0,0.0,0.0,0.0
Qwen2.5-7B-Instruct,4,5,120,0.0,0.0,0.0,0.0
Qwen2.5-14B-Instruct,0,0,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,1,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,2,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,3,3,0.0,1.0,1.0,0.75
Qwen2.5-14B-Instruct,0,4,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,5,3,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,1,0,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,1,3,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,1,2,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,3,3,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,1,4,3,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,1,5,3,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,2,0,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,2,1,3,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,2,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,2,3,3,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,2,4,3,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,2,5,3,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,3,0,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,3,1,3,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,2,3,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,3,3,3,0.0,1.0,1.0,0.75
Qwen2.5-14B-Instruct,3,4,3,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,3,5,3,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,4,0,3,1.0,0.5,1.0,0.75
Qwen2.5-14B-Instruct,4,1,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,4,2,3,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,4,3,3,0.0,1.0,1.0,0.75
Qwen2.5-14B-Instruct,4,4,3,0.3,1.0,1.0,0.825
Qwen2.5-14B-Instruct,4,5,3,0.3,1.0,1.0,0.825
Qwen2.5-14B-Instruct,0,0,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,1,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,2,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,3,6,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,0,4,6,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,0,5,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,0,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,1,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,2,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,3,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,4,6,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,1,5,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,2,0,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,1,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,2,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,2,3,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,2,4,6,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,2,5,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,0,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,3,1,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,2,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,3,3,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,4,6,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,3,5,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,4,0,6,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,4,1,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,4,2,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,4,3,6,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,4,4,6,1.0,1.0,1.0,1.0
Qwen2.5-14B-Instruct,4,5,6,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,0,0,13,1.0,0.5,1.0,0.75
Qwen2.5-14B-Instruct,0,1,13,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,2,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,0,3,13,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,0,4,13,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,5,13,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,1,0,13,1.0,0.5,1.0,0.75
Qwen2.5-14B-Instruct,1,1,13,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,2,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,1,3,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,1,4,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,1,5,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,0,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,1,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,2,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,3,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,4,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,5,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,0,13,0.0,0.0,1.0,0.25
Qwen2.5-14B-Instruct,3,1,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,2,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,3,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,4,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,3,5,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,4,0,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,4,1,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,4,2,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,4,3,13,0.3,0.0,1.0,0.325
Qwen2.5-14B-Instruct,4,4,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,4,5,13,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,0,0,28,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,1,28,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,2,28,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,0,3,28,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,0,4,28,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,0,5,28,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,1,0,28,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,1,28,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,2,28,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,1,3,28,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,1,4,28,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,1,5,28,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,0,28,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,1,28,1.0,0.0,1.0,0.5
Qwen2.5-14B-Instruct,2,2,28,0.5,0.0,1.0,0.375
Qwen2.5-14B-Instruct,2,3,28,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,2,4,28,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,2,5,28,0.5,1.0,1.0,0.875
Qwen2.5-14B-Instruct,3,0,28,0.3,0.0,1.0,0.325
Qwen2.5-14B-Instruct,3,1,28,0.5,0.0,1.0,0.375
